ID,Title,Excerpt,Permalink,URL Image,Title,Featured,Categorías de curso,Etiquetas de curso,_lp_duration,thim_course_skill_level,thim_course_language,thim_course_duration,_lp_free,_lp_price,_lp_level,_lp_external_link_buy_course,Author Username
19203,Fundamentos de Python 1,"Utilizado por nuevas empresas y gigantes tecnológicos como Google, Facebook, Netflix y más, Python le ofrece infinitas posibilidades para crear proyectos de software a pequeña y gran escala. Fácil de usar con un código fácil de leer, Python es un excelente primer lenguaje de programación para aprender y no requiere conocimientos previos de programación. Las habilidades de Python lo abren a carreras en casi cualquier industria y son necesarias si desea continuar con roles de ingeniería y desarrollo de software más avanzados y mejor pagados, como ingeniero de software, administrador de sistemas e ingeniero de seguridad.

En este curso, aprenderá habilidades en demanda, como diseñar, desarrollar y mejorar programas de computadora, métodos para analizar problemas usando programación, mejores prácticas de programación y más. El curso también lo prepara para la certificación PCEP: programador de Python de nivel de entrada certificado (examen PCEP-30-0x).",https://cursodex.com/courses/fundamentos-de-python-1/,https://cursodex.com/wp-content/uploads/2024/06/Fundamentos-de-Python-1.png,Fundamentos de Python 1,https://cursodex.com/wp-content/uploads/2024/06/Fundamentos-de-Python-1.png,Computación y Software,Español|Programación,30 hour,,"English, Español, Português, Український.",,,0,beginner,https://skillsforall.com/es/course/python-essentials-1?courseLang=es-XL,Cisco
19206,Fundamentos de Python 2,"Un sinfín de posibilidades te esperan cuando adquieres habilidades de programación en demanda. Python es un lenguaje de programación multiparadigma utilizado por nuevas empresas y gigantes tecnológicos como Google, Facebook, Netflix y más. Con una sintaxis intuitiva y legible, Python es un excelente primer lenguaje de programación que puedes aprender. Tener habilidades de Python lo califica para carreras en casi cualquier industria y es un requisito para roles de ingeniería y desarrollo de software avanzados y mejor pagados.

Este curso es el segundo de la serie de dos cursos de Fundamentos de Python y está diseñado para estudiantes que ya están familiarizados con los conceptos básicos de Python. Sumérjase en conceptos avanzados de Python, aprenda programación orientada a objetos (POO) y desarrolle su propia cartera de programación. Este curso lo prepara para la certificación PCAP – Certified Associate in Python Programming certification (Exam PCAP-31-0x).",https://cursodex.com/courses/fundamentos-de-python-2/,https://cursodex.com/wp-content/uploads/2024/06/Fundamentos-de-Python-2.png,Fundamentos de Python 2,https://cursodex.com/wp-content/uploads/2024/06/Fundamentos-de-Python-2.png,Computación y Software,Español|Programación,40 hour,,"English, Español.",,,0,intermediate,https://skillsforall.com/es/course/python-essentials-2?courseLang=es-XL,Cisco
19209,Introducción a Ciberseguridad,"Este curso introductorio lo lleva al mundo de la ciberseguridad. Aprenderá los conceptos básicos de ciberseguridad para proteger su vida digital personal y obtendrá información sobre los mayores desafíos de seguridad que enfrentan las empresas, los gobiernos y las instituciones educativas en la actualidad. Los profesionales de ciberseguridad que pueden proteger y defender la red de una organización tienen una gran demanda.",https://cursodex.com/courses/introduccion-a-ciberseguridad/,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-a-Ciberseguridad.png,Introducción a Ciberseguridad,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-a-Ciberseguridad.png,Computación y Software,Ciberseguridad|Español,6 hour,,"Arabic, Bahasa Indonesia, Deutsch, English, Español, Français, Italiano, Nederlands, Polski, Português, Română, Türkçe, Український.",,,0,beginner,https://skillsforall.com/es/course/introduction-to-cybersecurity?courseLang=es-XL,Cisco
19212,Introducción a Cisco Packet Tracer,"Conozca nuestra innovadora herramienta de simulación y visualización de redes, Cisco Packet Tracer. Este laboratorio virtual es una forma interactiva de practicar redes, IoT y ciberseguridad, ¡no se requiere hardware! Este curso es una introducción al entorno de simulación de Cisco Packet Tracer. Aprenda a usar Cisco Packet Tracer para visualizar y simular una red usando ejemplos cotidianos. Practique sus habilidades con actividades interactivas de laboratorio virtual y también perfeccione sus habilidades para resolver problemas. Obtenga valiosos consejos y mejores prácticas y gane confianza para usar esta poderosa herramienta en cursos posteriores o para su propia práctica.

¡Inscríbase para descargar Cisco Packet Tracer gratis y comience hoy mismo!",https://cursodex.com/courses/introduccion-a-cisco-packet-tracer/,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-a-Cisco-Packet-Tracer.png,Introducción a Cisco Packet Tracer,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-a-Cisco-Packet-Tracer.png,Computación y Software,Español|Redes,2 hour,,"Arabic, English, Español, Français, Português, Український.",,,0,beginner,https://skillsforall.com/es/course/getting-started-cisco-packet-tracer?courseLang=es-XL,Cisco
19215,Introducción a la Ciencia de Datos,"Este curso introductorio lo lleva al mundo de la ciencia de datos. Aprenderá los principios básicos de la ciencia de datos, el análisis de datos y comprenderá cómo el aprendizaje automático está dando forma al futuro de los negocios, los servicios de salud, la educación y más. Los profesionales de ciencia de datos que pueden proporcionar información procesable para tomar decisiones basadas en datos tienen una gran demanda en todo el mundo.",https://cursodex.com/courses/introduccion-a-la-ciencia-de-datos/,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-a-la-Ciencia-de-Datos.png,Introducción a la Ciencia de Datos,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-a-la-Ciencia-de-Datos.png,Computación y Software,Ciencia de Datos|Español,6 hour,,"English, Español, Português.",,,0,beginner,https://skillsforall.com/es/course/introduction-data-science?courseLang=es-XL,Cisco
19218,Introducción al Internet de las Cosas y Transformación Digital,"El Internet de las cosas (IoT) es un área tecnológica de rápido crecimiento, con nuevas empresas, productos y oportunidades laborales que surgen en todo el mundo. Descubra cómo IoT, junto con tecnologías emergentes como el análisis de datos, la inteligencia artificial y la ciberseguridad, están transformando digitalmente las industrias y ampliando las oportunidades profesionales. Invierta en aprender habilidades de IoT y podrá transformar cualquier negocio en cualquier industria, desde la fabricación hasta la conservación del medio ambiente. En la actualidad, más de 26000 millones de personas, sistemas y objetos físicos están conectados y comparten datos sin problemas a través de Internet, y nuestro mundo está cambiando rápidamente. Aprenda las habilidades de IoT que necesitará para conseguir un trabajo bien remunerado en este apasionante campo.",https://cursodex.com/courses/introduccion-al-internet-de-las-cosas-y-transformacion-digital/,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-al-Internet-de-las-Cosas-y-Transformacion-Digital.png,Introducción al Internet de las Cosas y Transformación Digital,https://cursodex.com/wp-content/uploads/2024/06/Introduccion-al-Internet-de-las-Cosas-y-Transformacion-Digital.png,Computación y Software,Español,6 hour,,"Arabic, Deutsch, English, Español, Français, Italiano, 한국어, Magyar, Nederlands, Polski, Português, Український.",,,0,beginner,https://skillsforall.com/es/course/introduction-iot?courseLang=es-XL,Cisco
19223,Seguridad de Terminales,"Aprenda los conocimientos básicos que usará en el lugar de trabajo como Analista Junior en Ciberseguridad. Cada día, miles de millones de dispositivos se conectan a la red y cada uno debe protegerse. Adquiera las habilidades para proteger su red hasta el borde, incluso hardware, software y medios.

Aprenderá cómo evaluar la red, los sistemas operativos y los puntos finales en busca de vulnerabilidades y cómo proteger la red. También obtendrá habilidades para mantener la integridad, confidencialidad y disponibilidad en su red y sus datos.",https://cursodex.com/courses/seguridad-de-terminales/,https://cursodex.com/wp-content/uploads/2024/06/Seguridad-de-Terminales.png,Seguridad de Terminales,https://cursodex.com/wp-content/uploads/2024/06/Seguridad-de-Terminales.png,Computación y Software,Ciberseguridad|Español,27 hour,,"Arabic, English, Español, Français, Português, Український.",,,0,intermediate,https://skillsforall.com/es/course/endpoint-security?courseLang=es-XL#error=login_required&state=87a0483f-01dd-4d8f-967b-8f833aa19229,Cisco
19226,Soporte y Seguridad de red,"Si está interesado en una carrera en TI, un rol de mesa de ayuda de soporte es un punto de partida común para los técnicos de red de nivel de entrada. En este curso, aprenderá los conceptos básicos de la red y la asistencia al usuario, que son esenciales para una carrera exitosa en redes.

Comenzará aprendiendo cómo brindar soporte a terminales, redes y usuarios mediante el diagnóstico de problemas y su documentación. Luego, pasará a trabajar como parte de un equipo de soporte técnico y solucionará problemas de redes y terminales. Finalmente, aprenderá cómo brindar soporte remoto a los usuarios y acceder a las redes. Este curso le brindará el conocimiento y las habilidades que necesita para tener éxito en TI.",https://cursodex.com/courses/soporte-y-seguridad-de-red/,https://cursodex.com/wp-content/uploads/2024/06/Soporte-y-Seguridad-de-red.png,Soporte y Seguridad de red,https://cursodex.com/wp-content/uploads/2024/06/Soporte-y-Seguridad-de-red.png,Computación y Software,Ciberseguridad|Español,12 hour,,"English, Español, Français, Português.",,,0,beginner,https://skillsforall.com/es/course/network-support-security?courseLang=es-XL,Cisco
19312,Python for Data Science,"This introduction to Python will kickstart your learning of Python for data science, as well as programming in general. This beginner-friendly Python course will take you from zero to programming in Python in a matter of hours. Upon its completion, you'll be able to write your own Python scripts. If you want to learn Python from scratch, this course is for you.

This introduction to Python will kickstart your learning of Python for data science, as well as programming in general. This beginner-friendly Python course will take you from zero to programming in Python in a matter of hours.
Upon its completion, you'll be able to write your own Python scripts and perform basic hands-on data analysis using our Jupyter-based lab environment. If you want to learn Python from scratch, this course is for you.

COURSE SYLLABUS

Module 1 - Python Basics
Your first program
Types
Expressions and Variables
String Operations
Module 2 - Python Data Structures
Lists and Tuples
Sets
Dictionaries
Module 3 - Python Programming Fundamentals
Conditions and Branching
Loops
Functions
Objects and Classes
Module 4 - Working with Data in Python
Reading files with open
Writing files with open
Loading data with Pandas
Working with and Saving data with Pandas
Module 5 - Working with Numpy Arrays and Simple APIs
Numpy 1D Arrays
Numpy 2D Arrays
Simple APIs
API Setup",https://cursodex.com/courses/python-for-data-science/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png|https://cursodex.com/wp-content/uploads/2024/06/cognitive-class-ibm.jpg|https://cursodex.com/wp-content/uploads/2024/06/cognitive-class.jpg,cognitive ibm|cognitive class ibm|cognitive class,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,18 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/python-for-data-science,IBM
19317,Data Science Methodology,"Grab your lab coat, beakers, and pocket calculator ... wait what? Wrong path! Fast forward and get in line with emerging data science methodologies that are in use and are making waves or rather predicting and determining which wave is coming and which one has just passed.

About This Course
Despite the recent increase in computing power and access to data over the last couple of decades, our ability to use the data within the decision making process is either lost or not maximized at all too often, we don't have a solid understanding of the questions being asked and how to apply the data correctly to the problem at hand. This course has one purpose, and that is to share a methodology that can be used within data science, to ensure that the data used in problem solving is relevant and properly manipulated to address the question at hand.


Learning Objectives

In this course, you will learn:
The major steps involved in tackling a data science problem.
The major steps involved in practicing data science, from forming a concrete business or research problem, to collecting and analyzing data, to building a model, and understanding the feedback after model deployment.
How data scientists think!

Course Syllabus


Module 1: From Problem to Approach


Business Understanding
Analytic Approach

Module 2: From Requirements to Collection


Data Requirements
Data Collection

Module 3: From Understanding to Preparation


Data Understanding
Data Preparation

Module 4: From Modeling to Evaluation


Modeling
Evaluation

Module 5: From Deployment to Feedback


Deployment
Feedback",https://cursodex.com/courses/data-science-methodology/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos,4 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/data-science-methodology-2,IBM
